33 0 7293165370 10 90.0 TestRun
33 0 5116824154 11 89.0 TestRun
33 0 5116224149 12 88.0 TestRun
33 0 5130409665 13 87.0 TestRun
33 0 3711672553 14 86.0 TestRun
33 0 2911306217 15 85.0 TestRun
33 0 2864622764 16 84.0 TestRun
33 0 7293166296 17 83.0 TestRun
33 0 221827409 18 82.0 TestRun
33 0 380318629 19 81.0 TestRun
33 0 2911305203 20 80.0 TestRun
33 0 7293164822 21 79.0 TestRun
33 0 5134346249 22 78.0 TestRun
33 0 4354996638 23 77.0 TestRun
33 0 5116822820 24 76.0 TestRun
33 0 2911306319 25 75.0 TestRun
33 0 26629004 26 74.0 TestRun
33 0 7293165674 27 73.0 TestRun
33 0 4235144108 28 72.0 TestRun
33 0 2911305379 29 71.0 TestRun
33 0 7293185918 30 70.0 TestRun
33 0 2187294743 31 69.0 TestRun
33 0 3945944649 32 68.0 TestRun
33 0 7293165820 33 67.0 TestRun
33 0 7293181602 34 66.0 TestRun
33 0 3949688441 35 65.0 TestRun
33 0 7364918076 36 64.0 TestRun
33 0 7293170692 37 63.0 TestRun
33 0 2912155192 38 62.0 TestRun
33 0 7293170078 39 61.0 TestRun
33 0 7293168890 40 60.0 TestRun
33 0 7364912110 41 59.0 TestRun
33 0 3945944781 42 58.0 TestRun
33 0 3946744702 43 57.0 TestRun
33 0 4234279515 44 56.0 TestRun
33 0 4403222950 45 55.0 TestRun
33 0 3951107531 46 54.0 TestRun
33 0 7293168010 47 53.0 TestRun
33 0 7179688787 48 52.0 TestRun
33 0 4234581693 49 51.0 TestRun
34 0 2561788777 0 100.0 TestRun
34 0 10623407373 1 99.0 TestRun
34 0 9578355044 2 98.0 TestRun
34 0 2557062084 3 97.0 TestRun
34 0 8648066829 4 96.0 TestRun
34 0 2967079695 5 95.0 TestRun
34 0 6917830027 6 94.0 TestRun
34 0 549418199 7 93.0 TestRun
34 0 5772662099 8 92.0 TestRun
34 0 5773189442 9 91.0 TestRun
34 0 3127271061 10 90.0 TestRun
34 0 10623435793 11 89.0 TestRun
34 0 9578107388 12 88.0 TestRun
34 0 3135109468 13 87.0 TestRun
34 0 3068111554 14 86.0 TestRun
34 0 10623423493 15 85.0 TestRun
34 0 2618318337 16 84.0 TestRun
34 0 9577998872 17 83.0 TestRun
34 0 2561787217 18 82.0 TestRun
34 0 3125264631 19 81.0 TestRun
34 0 2967872604 20 80.0 TestRun
34 0 8656914494 21 79.0 TestRun
34 0 2929399520 22 78.0 TestRun
34 0 9578094648 23 77.0 TestRun
34 0 7211854630 24 76.0 TestRun
34 0 8234163467 25 75.0 TestRun
34 0 3127274175 26 74.0 TestRun
34 0 8656039693 27 73.0 TestRun
34 0 7215827302 28 72.0 TestRun
34 0 3127255965 29 71.0 TestRun
34 0 8402224044 30 70.0 TestRun
34 0 1934538269 31 69.0 TestRun
34 0 8926346353 32 68.0 TestRun
34 0 5767592453 33 67.0 TestRun
34 0 5772650091 34 66.0 TestRun
34 0 2557061718 35 65.0 TestRun
34 0 9577967142 36 64.0 TestRun
34 0 2557122272 37 63.0 TestRun
34 0 2597190261 38 62.0 TestRun
34 0 7191918924 39 61.0 TestRun
34 0 7268642546 40 60.0 TestRun
34 0 8657110196 41 59.0 TestRun
34 0 5773203350 42 58.0 TestRun
34 0 2824975764 43 57.0 TestRun
34 0 2618319045 44 56.0 TestRun
34 0 8524242842 45 55.0 TestRun
34 0 9578003146 46 54.0 TestRun
34 0 8158953068 47 53.0 TestRun
34 0 9575632013 48 52.0 TestRun
34 0 2556237507 49 51.0 TestRun
35 0 9379403842 0 100.0 TestRun
35 0 10979217763 1 99.0 TestRun
35 0 10710377365 2 98.0 TestRun
35 0 6452811929 3 97.0 TestRun
35 0 6604964941 4 96.0 TestRun
35 0 8499177325 5 95.0 TestRun
35 0 3639710536 6 94.0 TestRun
35 0 10979091006 7 93.0 TestRun
35 0 756053918 8 92.0 TestRun
35 0 4763699262 9 91.0 TestRun
35 0 4762876595 10 90.0 TestRun
35 0 6604975047 11 89.0 TestRun
35 0 6604988941 12 88.0 TestRun
35 0 8499177691 13 87.0 TestRun
35 0 8500281490 14 86.0 TestRun
35 0 8458205121 15 85.0 TestRun
35 0 6604947785 16 84.0 TestRun
35 0 2601085721 17 83.0 TestRun
35 0 10979075306 18 82.0 TestRun
35 0 4659412759 19 81.0 TestRun
35 0 4774204610 20 80.0 TestRun
35 0 6604943265 21 79.0 TestRun
35 0 4773565265 22 78.0 TestRun
35 0 3638900225 23 77.0 TestRun
35 0 8500283508 24 76.0 TestRun
35 0 6084966665 25 75.0 TestRun
35 0 6465137431 26 74.0 TestRun
35 0 2913807166 27 73.0 TestRun
35 0 9371758911 28 72.0 TestRun
35 0 756038226 29 71.0 TestRun
35 0 4763510114 30 70.0 TestRun
35 0 755301317 31 69.0 TestRun
35 0 10710707943 32 68.0 TestRun
35 0 3639728486 33 67.0 TestRun
35 0 10979082836 34 66.0 TestRun
35 0 8499176973 35 65.0 TestRun
35 0 756119168 36 64.0 TestRun
35 0 9452554381 37 63.0 TestRun
35 0 6604970671 38 62.0 TestRun
35 0 222905530 39 61.0 TestRun
35 0 8499172645 40 60.0 TestRun
35 0 6084956107 41 59.0 TestRun
35 0 9380071678 42 58.0 TestRun
35 0 756146818 43 57.0 TestRun
35 0 3639719772 44 56.0 TestRun
35 0 10710643143 45 55.0 TestRun
35 0 4763543634 46 54.0 TestRun
35 0 10710582526 47 53.0 TestRun
35 0 9393235571 48 52.0 TestRun
35 0 4660042466 49 51.0 TestRun
36 0 5376260727 0 100.0 TestRun
36 0 6397103591 1 99.0 TestRun
36 0 5905978692 2 98.0 TestRun
36 0 3781591948 3 97.0 TestRun
36 0 5274611599 4 96.0 TestRun
36 0 6897750918 5 95.0 TestRun
36 0 5376827536 6 94.0 TestRun
36 0 4605570211 7 93.0 TestRun
36 0 6242187987 8 92.0 TestRun
36 0 5376862754 9 91.0 TestRun
36 0 6193041820 10 90.0 TestRun
36 0 6897760668 11 89.0 TestRun
36 0 1136104066 12 88.0 TestRun
36 0 6192537003 13 87.0 TestRun
36 0 4605581889 14 86.0 TestRun
36 0 8632411471 15 85.0 TestRun
36 0 6264648670 16 84.0 TestRun
36 0 5905350241 17 83.0 TestRun
36 0 5365409897 18 82.0 TestRun
36 0 3780792677 19 81.0 TestRun
36 0 4605597279 20 80.0 TestRun
36 0 6192543141 21 79.0 TestRun
36 0 5905337537 22 78.0 TestRun
36 0 6193046924 23 77.0 TestRun
36 0 5366019324 24 76.0 TestRun
36 0 3780773211 25 75.0 TestRun
36 0 5376829930 26 74.0 TestRun
36 0 1183806985 27 73.0 TestRun
36 0 5906515388 28 72.0 TestRun
36 0 6897749726 29 71.0 TestRun
36 0 2020419165 30 70.0 TestRun
36 0 5263529095 31 69.0 TestRun
36 0 6242193819 32 68.0 TestRun
36 0 6897756154 33 67.0 TestRun
36 0 6238496851 34 66.0 TestRun
36 0 5365406325 35 65.0 TestRun
36 0 3167184064 36 64.0 TestRun
36 0 6239020480 37 63.0 TestRun
36 0 5376826792 38 62.0 TestRun
36 0 4606195064 39 61.0 TestRun
36 0 6242706134 40 60.0 TestRun
36 0 4824361956 41 59.0 TestRun
36 0 4605607623 42 58.0 TestRun
36 0 5906516898 43 57.0 TestRun
36 0 7043867473 44 56.0 TestRun
36 0 3780801693 45 55.0 TestRun
36 0 1135305279 46 54.0 TestRun
36 0 3166354831 47 53.0 TestRun
36 0 3167190426 48 52.0 TestRun
36 0 7043869875 49 51.0 TestRun
37 0 8573170379 0 100.0 TestRun
37 0 326610832 1 99.0 TestRun
37 0 4855040046 2 98.0 TestRun
37 0 4855021324 3 97.0 TestRun
37 0 3124787628 4 96.0 TestRun
37 0 3056576899 5 95.0 TestRun
37 0 3124791214 6 94.0 TestRun
37 0 4020576935 7 93.0 TestRun
37 0 8315021492 8 92.0 TestRun
37 0 8957681950 9 91.0 TestRun
37 0 5687808821 10 90.0 TestRun
37 0 8957725756 11 89.0 TestRun
37 0 5687760561 12 88.0 TestRun
37 0 5814172115 13 87.0 TestRun
37 0 5757647944 14 86.0 TestRun
37 0 8315046014 15 85.0 TestRun
37 0 5688362174 16 84.0 TestRun
37 0 8559136018 17 83.0 TestRun
37 0 4854452853 18 82.0 TestRun
37 0 4021334300 19 81.0 TestRun
37 0 8956499541 20 80.0 TestRun
37 0 4545596035 21 79.0 TestRun
37 0 4020581109 22 78.0 TestRun
37 0 3874819235 23 77.0 TestRun
37 0 3123965253 24 76.0 TestRun
37 0 8957702292 25 75.0 TestRun
37 0 326610634 26 74.0 TestRun
37 0 326610811 27 73.0 TestRun
37 0 4020575489 28 72.0 TestRun
37 0 3538446880 29 71.0 TestRun
37 0 4546227914 30 70.0 TestRun
37 0 8558030519 31 69.0 TestRun
37 0 3124790162 32 68.0 TestRun
37 0 326610799 33 67.0 TestRun
37 0 8313993735 34 66.0 TestRun
37 0 3056608107 35 65.0 TestRun
37 0 4020570271 36 64.0 TestRun
37 0 8314039901 37 63.0 TestRun
37 0 5688374048 38 62.0 TestRun
37 0 3123963527 39 61.0 TestRun
37 0 4855051380 40 60.0 TestRun
37 0 4546218054 41 59.0 TestRun
37 0 3875608542 42 58.0 TestRun
37 0 326610548 43 57.0 TestRun
37 0 5688370836 44 56.0 TestRun
37 0 8315027372 45 55.0 TestRun
37 0 4854984708 46 54.0 TestRun
37 0 8313997963 47 53.0 TestRun
37 0 3124748860 48 52.0 TestRun
37 0 3057440554 49 51.0 TestRun
38 0 5572151558 0 100.0 TestRun
38 0 5572314542 1 99.0 TestRun
38 0 30005442 2 98.0 TestRun
38 0 2513307927 3 97.0 TestRun
38 0 3545351954 4 96.0 TestRun
38 0 142251872 5 95.0 TestRun
38 0 2514127550 6 94.0 TestRun
38 0 2514126620 7 93.0 TestRun
38 0 2514129288 8 92.0 TestRun
38 0 2215064216 9 91.0 TestRun
38 0 2513307627 10 90.0 TestRun
38 0 2514127158 11 89.0 TestRun
38 0 5316352531 12 88.0 TestRun
38 0 5571563523 13 87.0 TestRun
38 0 12058957334 14 86.0 TestRun
38 0 5572313826 15 85.0 TestRun
38 0 2514124750 16 84.0 TestRun
38 0 9726407270 17 83.0 TestRun
38 0 3649902150 18 82.0 TestRun
38 0 9723160341 19 81.0 TestRun
38 0 3544528915 20 80.0 TestRun
38 0 3284330971 21 79.0 TestRun
38 0 2514124036 22 78.0 TestRun
38 0 5571769105 23 77.0 TestRun
38 0 2513307369 24 76.0 TestRun
38 0 2215064104 25 75.0 TestRun
38 0 142251871 26 74.0 TestRun
38 0 5589964935 27 73.0 TestRun
38 0 3545333824 28 72.0 TestRun
38 0 3285137708 29 71.0 TestRun
38 0 6998265836 30 70.0 TestRun
38 0 2514130510 31 69.0 TestRun
38 0 3285097584 32 68.0 TestRun
38 0 3544527121 33 67.0 TestRun
38 0 138079302 34 66.0 TestRun
38 0 2513297075 35 65.0 TestRun
38 0 6172907436 36 64.0 TestRun
38 0 5572357112 37 63.0 TestRun
38 0 7144348939 38 62.0 TestRun
38 0 5450969872 39 61.0 TestRun
38 0 405403272 40 60.0 TestRun
38 0 12059661896 41 59.0 TestRun
38 0 2214271295 42 58.0 TestRun
38 0 3545362946 43 57.0 TestRun
38 0 3545371202 44 56.0 TestRun
38 0 6462469925 45 55.0 TestRun
38 0 12059112214 46 54.0 TestRun
38 0 5316946754 47 53.0 TestRun
38 0 5590555140 48 52.0 TestRun
38 0 2215064366 49 51.0 TestRun
39 0 2052768394 0 100.0 TestRun
39 0 4080964339 1 99.0 TestRun
39 0 5058677553 2 98.0 TestRun
39 0 3706547990 3 97.0 TestRun
39 0 19538447 4 96.0 TestRun
39 0 3705744037 5 95.0 TestRun
39 0 8206055181 6 94.0 TestRun
39 0 3706367924 7 93.0 TestRun
39 0 4080976765 8 92.0 TestRun
39 0 12253109215 9 91.0 TestRun
39 0 5058645469 10 90.0 TestRun
39 0 6974440821 11 89.0 TestRun
39 0 3705750461 12 88.0 TestRun
39 0 19540879 13 87.0 TestRun
39 0 4081013575 14 86.0 TestRun
39 0 3705766475 15 85.0 TestRun
39 0 4081741956 16 84.0 TestRun
39 0 3706597374 17 83.0 TestRun
39 0 8317894819 18 82.0 TestRun
39 0 5043887356 19 81.0 TestRun
39 0 12253315683 20 80.0 TestRun
39 0 12253072593 21 79.0 TestRun
39 0 3706568524 22 78.0 TestRun
39 0 7134349377 23 77.0 TestRun
39 0 6646528743 24 76.0 TestRun
39 0 5043277721 25 75.0 TestRun
39 0 6988259872 26 74.0 TestRun
39 0 7134350353 27 73.0 TestRun
39 0 2052772412 28 72.0 TestRun
39 0 5059233614 29 71.0 TestRun
39 0 5059240134 30 70.0 TestRun
39 0 4080978937 31 69.0 TestRun
39 0 5043278525 32 68.0 TestRun
39 0 2051980137 33 67.0 TestRun
39 0 12253258613 34 66.0 TestRun
39 0 4444426666 35 65.0 TestRun
39 0 5043906432 36 64.0 TestRun
39 0 5043866058 37 63.0 TestRun
39 0 4080985339 38 62.0 TestRun
39 0 12253474574 39 61.0 TestRun
39 0 3706574848 40 60.0 TestRun
39 0 5227017963 41 59.0 TestRun
39 0 2051984087 42 58.0 TestRun
39 0 12252949605 43 57.0 TestRun
39 0 3141694576 44 56.0 TestRun
39 0 4081750426 45 55.0 TestRun
39 0 12253405073 46 54.0 TestRun
39 0 8317892723 47 53.0 TestRun
39 0 2051980527 48 52.0 TestRun
39 0 8318907632 49 51.0 TestRun
40 0 4716239074 0 100.0 TestRun
40 0 8514046593 1 99.0 TestRun
40 0 9487411589 2 98.0 TestRun
40 0 2856238927 3 97.0 TestRun
40 0 3142491787 4 96.0 TestRun
40 0 4714547880 5 95.0 TestRun
40 0 5272803375 6 94.0 TestRun
40 0 3036957923 7 93.0 TestRun
40 0 2847733790 8 92.0 TestRun
40 0 6894402789 9 91.0 TestRun
40 0 2857071668 10 90.0 TestRun
40 0 237957083 11 89.0 TestRun
40 0 5071155270 12 88.0 TestRun
40 0 8514037319 13 87.0 TestRun
40 0 3036943837 14 86.0 TestRun
40 0 3033631352 15 85.0 TestRun
40 0 5581194654 16 84.0 TestRun
40 0 5450322514 17 83.0 TestRun
40 0 2857070132 18 82.0 TestRun
40 0 3036971901 19 81.0 TestRun
40 0 4714652408 20 80.0 TestRun
40 0 3037792062 21 79.0 TestRun
40 0 4715445322 22 78.0 TestRun
40 0 5453143499 23 77.0 TestRun
40 0 6889405019 24 76.0 TestRun
40 0 4723394673 25 75.0 TestRun
40 0 3033627268 26 74.0 TestRun
40 0 5070532975 27 73.0 TestRun
40 0 3143195190 28 72.0 TestRun
40 0 8514044925 29 71.0 TestRun
40 0 5071152580 30 70.0 TestRun
40 0 6889404683 31 69.0 TestRun
40 0 5178763449 32 68.0 TestRun
40 0 3037788892 33 67.0 TestRun
40 0 3143230810 34 66.0 TestRun
40 0 5178873647 35 65.0 TestRun
40 0 3037817016 36 64.0 TestRun
40 0 6892575593 37 63.0 TestRun
40 0 5071074970 38 62.0 TestRun
40 0 6894403225 39 61.0 TestRun
40 0 3036930789 40 60.0 TestRun
40 0 3033629018 41 59.0 TestRun
40 0 8178001892 42 58.0 TestRun
40 0 4714548316 43 57.0 TestRun
40 0 8707457411 44 56.0 TestRun
40 0 3036965943 45 55.0 TestRun
40 0 2857070954 46 54.0 TestRun
40 0 2622741969 47 53.0 TestRun
40 0 5071125526 48 52.0 TestRun
40 0 3032776833 49 51.0 TestRun
41 0 5321366182 0 100.0 TestRun
41 0 2483860033 1 99.0 TestRun
41 0 9636162975 2 98.0 TestRun
41 0 2483806989 3 97.0 TestRun
41 0 2483851489 4 96.0 TestRun
41 0 3066341543 5 95.0 TestRun
41 0 2483859127 6 94.0 TestRun
41 0 8281500883 7 93.0 TestRun
41 0 2484676646 8 92.0 TestRun
41 0 5162174093 9 91.0 TestRun
41 0 4607305428 10 90.0 TestRun
41 0 2483849965 11 89.0 TestRun
41 0 7229567084 12 88.0 TestRun
41 0 3066321453 13 87.0 TestRun
41 0 8654225383 14 86.0 TestRun
41 0 2484671216 15 85.0 TestRun
41 0 8145736842 16 84.0 TestRun
41 0 309393457 17 83.0 TestRun
41 0 4584860861 18 82.0 TestRun
41 0 2483854243 19 81.0 TestRun
41 0 2483862875 20 80.0 TestRun
41 0 8282552404 21 79.0 TestRun
41 0 2483864513 22 78.0 TestRun
41 0 3208282390 23 77.0 TestRun
41 0 8281451663 24 76.0 TestRun
41 0 3067176752 25 75.0 TestRun
41 0 2484687986 26 74.0 TestRun
41 0 3207409505 27 73.0 TestRun
41 0 4584871323 28 72.0 TestRun
41 0 8145734120 29 71.0 TestRun
41 0 9215146753 30 70.0 TestRun
41 0 2484691320 31 69.0 TestRun
41 0 3207438269 32 68.0 TestRun
41 0 3480714269 33 67.0 TestRun
41 0 8627791556 34 66.0 TestRun
41 0 3481526972 35 65.0 TestRun
41 0 8281472877 36 64.0 TestRun
41 0 3067159288 37 63.0 TestRun
41 0 8281487607 38 62.0 TestRun
41 0 3481526300 39 61.0 TestRun
41 0 8282585140 40 60.0 TestRun
41 0 468800869 41 59.0 TestRun
41 0 309396457 42 58.0 TestRun
41 0 309440926 43 57.0 TestRun
41 0 4408816483 44 56.0 TestRun
41 0 8282539058 45 55.0 TestRun
41 0 8738761958 46 54.0 TestRun
41 0 9218170022 47 53.0 TestRun
41 0 7072080819 48 52.0 TestRun
41 0 8641968799 49 51.0 TestRun
42 0 3420764623 0 100.0 TestRun
42 0 199846569 1 99.0 TestRun
42 0 3621119825 2 98.0 TestRun
42 0 5862483214 3 97.0 TestRun
42 0 5313244350 4 96.0 TestRun
42 0 3421590584 5 95.0 TestRun
42 0 3397229218 6 94.0 TestRun
42 0 1415106354 7 93.0 TestRun
42 0 2895572007 8 92.0 TestRun
42 0 3421590608 9 91.0 TestRun
42 0 2896446578 10 90.0 TestRun
42 0 5861922453 11 89.0 TestRun
42 0 3420764677 12 88.0 TestRun
42 0 2895554611 13 87.0 TestRun
42 0 3420279813 14 86.0 TestRun
42 0 3207130267 15 85.0 TestRun
42 0 3621132119 16 84.0 TestRun
42 0 4188609973 17 83.0 TestRun
42 0 3394912363 18 82.0 TestRun
42 0 3396166769 19 81.0 TestRun
42 0 3395719854 20 80.0 TestRun
42 0 9523928377 21 79.0 TestRun
42 0 6040608461 22 78.0 TestRun
42 0 5862434184 23 77.0 TestRun
42 0 445484894 24 76.0 TestRun
42 0 9526692470 25 75.0 TestRun
42 0 3208001158 26 74.0 TestRun
42 0 5862479440 27 73.0 TestRun
42 0 3421590586 28 72.0 TestRun
42 0 3619930741 29 71.0 TestRun
42 0 3420764661 30 70.0 TestRun
42 0 3394914845 31 69.0 TestRun
42 0 3020640932 32 68.0 TestRun
42 0 5238997595 33 67.0 TestRun
42 0 3620748548 34 66.0 TestRun
42 0 5233015566 35 65.0 TestRun
42 0 3207171523 36 64.0 TestRun
42 0 3019812147 37 63.0 TestRun
42 0 3394905515 38 62.0 TestRun
42 0 9526709854 39 61.0 TestRun
42 0 3207149851 40 60.0 TestRun
42 0 3207118859 41 59.0 TestRun
42 0 5315525781 42 58.0 TestRun
42 0 9526683332 43 57.0 TestRun
42 0 5242678462 44 56.0 TestRun
42 0 5242123339 45 55.0 TestRun
42 0 3207973220 46 54.0 TestRun
42 0 3421590602 47 53.0 TestRun
42 0 5862527470 48 52.0 TestRun
42 0 5862464256 49 51.0 TestRun
43 0 1405024040 0 100.0 TestRun
43 0 2061210439 1 99.0 TestRun
43 0 5167603147 2 98.0 TestRun
43 0 2061851882 3 97.0 TestRun
43 0 3581976906 4 96.0 TestRun
43 0 8415507918 5 95.0 TestRun
43 0 5161115749 6 94.0 TestRun
43 0 7007296552 7 93.0 TestRun
43 0 5168202098 8 92.0 TestRun
43 0 5972768703 9 91.0 TestRun
43 0 2061084359 10 90.0 TestRun
43 0 89247284 11 89.0 TestRun
43 0 8414406761 12 88.0 TestRun
43 0 3581164303 13 87.0 TestRun
43 0 4651963094 14 86.0 TestRun
43 0 88810925 15 85.0 TestRun
43 0 6159674064 16 84.0 TestRun
43 0 6159704108 17 83.0 TestRun
43 0 8142597087 18 82.0 TestRun
43 0 2061857816 19 81.0 TestRun
43 0 5161719078 20 80.0 TestRun
43 0 4317763944 21 79.0 TestRun
43 0 89248418 22 78.0 TestRun
43 0 4317757354 23 77.0 TestRun
43 0 3388722250 24 76.0 TestRun
43 0 8415506786 25 75.0 TestRun
43 0 4651867616 26 74.0 TestRun
43 0 88121565 27 73.0 TestRun
43 0 4317742886 28 72.0 TestRun
43 0 2061919512 29 71.0 TestRun
43 0 4317015797 30 70.0 TestRun
43 0 1404137187 31 69.0 TestRun
43 0 3387925723 32 68.0 TestRun
43 0 3387915401 33 67.0 TestRun
43 0 89692213 34 66.0 TestRun
43 0 2061885684 35 65.0 TestRun
43 0 4651343529 36 64.0 TestRun
43 0 1404263091 37 63.0 TestRun
43 0 5167604131 38 62.0 TestRun
43 0 8415502592 39 61.0 TestRun
43 0 2061991912 40 60.0 TestRun
43 0 1404138885 41 59.0 TestRun
43 0 4317027061 42 58.0 TestRun
43 0 1405027258 43 57.0 TestRun
43 0 2604683646 44 56.0 TestRun
43 0 3388724160 45 55.0 TestRun
43 0 3388724436 46 54.0 TestRun
43 0 4317013163 47 53.0 TestRun
43 0 88121192 48 52.0 TestRun
43 0 5168206352 49 51.0 TestRun
44 0 45672465 0 100.0 TestRun
44 0 8584957814 1 99.0 TestRun
44 0 4561654157 2 98.0 TestRun
44 0 8585778021 3 97.0 TestRun
44 0 209832181 4 96.0 TestRun
44 0 2960734726 5 95.0 TestRun
44 0 4562278522 6 94.0 TestRun
44 0 45672540 7 93.0 TestRun
44 0 3208666806 8 92.0 TestRun
44 0 3333179227 9 91.0 TestRun
44 0 2959885093 10 90.0 TestRun
44 0 8585692433 11 89.0 TestRun
44 0 312492206 12 88.0 TestRun
44 0 209831436 13 87.0 TestRun
44 0 4561646495 14 86.0 TestRun
44 0 8584957094 15 85.0 TestRun
44 0 242708799 16 84.0 TestRun
44 0 209832894 17 83.0 TestRun
44 0 45672565 18 82.0 TestRun
44 0 756563217 19 81.0 TestRun
44 0 3207818985 20 80.0 TestRun
44 0 91266034 21 79.0 TestRun
44 0 45672578 22 78.0 TestRun
44 0 209834273 23 77.0 TestRun
44 0 91268392 24 76.0 TestRun
44 0 8584958992 25 75.0 TestRun
44 0 2828822119 26 74.0 TestRun
44 0 4822067579 27 73.0 TestRun
44 0 7025347059 28 72.0 TestRun
44 0 2959872539 29 71.0 TestRun
44 0 2503167798 30 70.0 TestRun
44 0 8584956588 31 69.0 TestRun
44 0 2959886417 32 68.0 TestRun
44 0 209843096 33 67.0 TestRun
44 0 209839773 34 66.0 TestRun
44 0 2829649376 35 65.0 TestRun
44 0 4562311144 36 64.0 TestRun
44 0 2959878463 37 63.0 TestRun
44 0 401112043 38 62.0 TestRun
44 0 3207826363 39 61.0 TestRun
44 0 2828846571 40 60.0 TestRun
44 0 4822686290 41 59.0 TestRun
44 0 2959885797 42 58.0 TestRun
44 0 6879235602 43 57.0 TestRun
44 0 2828859401 44 56.0 TestRun
44 0 2828813881 45 55.0 TestRun
44 0 2828815357 46 54.0 TestRun
44 0 209847371 47 53.0 TestRun
44 0 4561647175 48 52.0 TestRun
44 0 1659774902 49 51.0 TestRun
45 0 4416385342 0 100.0 TestRun
45 0 5538223592 1 99.0 TestRun
45 0 2629657055 2 98.0 TestRun
